type,entry_time,entry_price,stop_loss,take_profit,orb_high,orb_low,orb_range,position_size,exit_time,exit_price,exit_reason,pnl,symbol,trade_duration,capital_after,cumulative_pnl,running_max,drawdown,symbol_name,category
LONG,2025-07-16 17:15:00+00:00,505.5001,503.0298987792969,510.4401024414062,505.5,503.0299987792969,2.470001220703125,18,2025-07-16 20:45:00+00:00,503.0298987792969,STOP_LOSS,-44.463621972655346,MSFT,210.0,9537.39338730472,-462.6066126952801,373.2909151367299,-835.8975278320099,Microsoft,stocks
LONG,2025-07-16 18:55:00+00:00,624.1200951171875,622.6399146484375,627.0800560546875,624.1199951171875,622.6400146484375,1.47998046875,16,2025-07-16 20:10:00+00:00,622.6399146484375,STOP_LOSS,-23.682887499999197,SPY,75.0,10001.810362792994,1.810362792993601,261.587515625004,-259.7771528320104,S&P 500 ETF,stocks
LONG,2025-07-16 18:55:00+00:00,557.1401146484375,555.4399024414063,560.5401390625,557.1400146484375,555.4400024414062,1.70001220703125,17,2025-07-16 20:45:00+00:00,555.4399024414063,STOP_LOSS,-28.903607519530397,QQQ,110.0,9874.14648164063,-125.85351835934307,12.584721093753615,-138.43823945309668,Nasdaq ETF,stocks
LONG,2025-07-16 21:25:00+00:00,505.5001,503.0298987792969,510.4401024414062,505.5,503.0299987792969,2.470001220703125,18,2025-07-17 14:00:00+00:00,510.4401024414062,TAKE_PROFIT,88.9200439453125,MSFT,995.0,9626.313431250033,-373.6865687499676,373.2909151367299,-746.9774838866974,Microsoft,stocks
SHORT,2025-07-16 21:55:00+00:00,210.18990244140625,211.2101067138672,208.14989389648437,211.2100067138672,210.19000244140625,1.0200042724609375,40,2025-07-17 16:15:00+00:00,211.2101067138672,STOP_LOSS,-40.808170898437766,AAPL,1100.0,8568.711958544905,-1431.2880414550962,-20.014034082038933,-1411.2740073730572,Apple,stocks
LONG,2025-07-17 13:50:00+00:00,558.9200829101562,557.2099219726563,562.3400047851562,558.9199829101562,557.2100219726562,1.7099609375,17,2025-07-17 21:00:00+00:00,557.2099219726563,STOP_LOSS,-29.072735937499147,QQQ,430.0,9845.07374570313,-154.92625429684222,12.584721093753615,-167.51097539059583,Nasdaq ETF,stocks
LONG,2025-07-17 13:50:00+00:00,625.9601219726562,624.1798926757813,629.5201805664062,625.9600219726562,624.1799926757812,1.780029296875,15,2025-07-18 21:15:00+00:00,624.1798926757813,STOP_LOSS,-26.703439453124247,SPY,1885.0,9975.10692333987,-24.893076660130646,261.587515625004,-286.48059228513466,S&P 500 ETF,stocks
LONG,2025-07-17 14:05:00+00:00,305.7591942382812,305.1198951171875,307.0373924804687,305.75909423828125,305.1199951171875,0.63909912109375,34,2025-07-17 14:40:00+00:00,307.0373924804687,TAKE_PROFIT,43.458740234375,GLD,35.0,10605.38261909183,605.3826190918348,605.3826190918348,0.0,Gold ETF,commodities
SHORT,2025-07-17 14:25:00+00:00,222.63989938964843,224.1001061035156,219.71988596191412,224.1000061035156,222.63999938964844,1.460006713867159,48,2025-07-17 19:30:00+00:00,224.1001061035156,STOP_LOSS,-70.08992226562395,AMZN,305.0,10655.243406494134,655.2434064941342,935.4957032226466,-280.2522967285124,Amazon,stocks
LONG,2025-07-17 16:20:00+00:00,211.01009450683597,210.05989755859372,212.91008840332046,211.00999450683597,210.05999755859372,0.9499969482422443,40,2025-07-17 19:55:00+00:00,210.05989755859372,STOP_LOSS,-38.00787792969004,AAPL,215.0,8530.704080615214,-1469.2959193847862,-20.014034082038933,-1449.2818853027472,Apple,stocks
SHORT,2025-07-17 17:25:00+00:00,319.8998938964844,324.0001,311.69988168945315,324.0,319.8999938964844,4.100006103515625,28,2025-07-17 20:50:00+00:00,324.0001,STOP_LOSS,-114.8057708984361,TSLA,205.0,11520.506222509784,1520.5062225097859,1862.3363657226628,-341.8301432128769,Tesla,stocks
LONG,2025-07-17 17:40:00+00:00,183.1500938964844,180.47989572753903,188.49009023437515,183.1499938964844,180.47999572753903,2.6699981689453693,34,2025-07-17 20:15:00+00:00,180.47989572753903,STOP_LOSS,-90.78673774414278,GOOGL,155.0,9036.462699121086,-963.5373008789195,151.0382999511707,-1114.5756008300903,Google,stocks
LONG,2025-07-17 19:30:00+00:00,224.1001061035156,222.63989938964843,227.02011953124992,224.1000061035156,222.63999938964844,1.460006713867159,47,2025-07-17 20:10:00+00:00,222.63989938964843,STOP_LOSS,-68.62971555175679,AMZN,40.0,10586.613690942377,586.6136909423774,935.4957032226466,-348.88201228026924,Amazon,stocks
LONG,2025-07-17 20:55:00+00:00,224.1001061035156,222.63989938964843,227.02011953124992,224.1000061035156,222.63999938964844,1.460006713867159,47,2025-07-17 21:05:00+00:00,227.02011953124992,TAKE_PROFIT,137.24063110351295,AMZN,10.0,10723.85432204589,723.8543220458903,935.4957032226466,-211.64138117675634,Amazon,stocks
LONG,2025-07-18 13:50:00+00:00,326.6301048828125,321.4199134277344,337.0500877929687,326.6300048828125,321.4200134277344,5.209991455078125,22,2025-07-18 21:10:00+00:00,337.0500877929687,TAKE_PROFIT,229.2396240234375,TSLA,440.0,11749.745846533222,1749.7458465332234,1862.3363657226628,-112.59051918943942,Tesla,stocks
SHORT,2025-07-18 13:50:00+00:00,511.2798987792969,514.6401146484375,504.55986704101565,514.6400146484375,511.2799987792969,3.360015869140625,18,2025-07-18 21:10:00+00:00,504.55986704101565,TAKE_PROFIT,120.9605712890625,MSFT,440.0,9747.274002539096,-252.7259974609051,373.2909151367299,-626.0169125976349,Microsoft,stocks
SHORT,2025-07-18 13:55:00+00:00,184.6698981689453,186.42009816894532,181.1698981689453,186.4199981689453,184.6699981689453,1.75,48,2025-07-18 21:10:00+00:00,181.1698981689453,TAKE_PROFIT,168.0,GOOGL,435.0,9204.462699121086,-795.5373008789195,151.0382999511707,-946.5756008300903,Google,stocks
SHORT,2025-07-18 13:55:00+00:00,562.1198951171875,563.3201073242187,559.719870703125,563.3200073242188,562.1199951171875,1.20001220703125,17,2025-07-18 21:10:00+00:00,559.719870703125,TAKE_PROFIT,40.8004150390625,QQQ,435.0,9885.874160742193,-114.12583925777972,12.584721093753615,-126.71056035153333,Nasdaq ETF,stocks
SHORT,2025-07-18 14:05:00+00:00,209.88989938964843,211.01009450683597,207.64990915527338,211.00999450683597,209.88999938964844,1.1199951171875284,40,2025-07-18 15:45:00+00:00,211.01009450683597,STOP_LOSS,-44.8078046875014,AAPL,100.0,8485.896275927713,-1514.1037240722876,-20.014034082038933,-1494.0896899902486,Apple,stocks
LONG,2025-07-18 15:55:00+00:00,211.01009450683597,209.88989938964843,213.25008474121103,211.00999450683597,209.88999938964844,1.1199951171875284,40,2025-07-18 21:05:00+00:00,209.88989938964843,STOP_LOSS,-44.8078046875014,AAPL,310.0,8441.088471240211,-1558.911528759789,-20.014034082038933,-1538.89749467775,Apple,stocks
SHORT,2025-07-18 16:10:00+00:00,308.72991098632815,309.2201012207031,307.74993051757815,309.2200012207031,308.7300109863281,0.489990234375,34,2025-07-18 21:10:00+00:00,307.74993051757815,TAKE_PROFIT,33.3193359375,GLD,300.0,10638.70195502933,638.7019550293348,638.7019550293348,0.0,Gold ETF,commodities
LONG,2025-07-18 16:40:00+00:00,225.3301018310547,224.5448981689453,226.90010915527344,225.3300018310547,224.5449981689453,0.785003662109375,47,2025-07-18 21:20:00+00:00,226.90010915527344,TAKE_PROFIT,73.79034423828125,AMZN,280.0,10797.644666284172,797.6446662841715,935.4957032226466,-137.8510369384751,Amazon,stocks
SHORT,2025-07-18 21:20:00+00:00,209.88989938964843,211.01009450683597,207.64990915527338,211.00999450683597,209.88999938964844,1.1199951171875284,40,2025-07-18 21:25:00+00:00,211.01009450683597,STOP_LOSS,-44.8078046875014,AAPL,5.0,8396.28066655271,-1603.7193334472904,-20.014034082038933,-1583.7052993652514,Apple,stocks
SHORT,2025-07-18 22:20:00+00:00,308.72991098632815,309.2201012207031,307.74993051757815,309.2200012207031,308.7300109863281,0.489990234375,34,2025-07-21 13:50:00+00:00,309.2201012207031,STOP_LOSS,-16.666467968748293,GLD,3810.0,10622.03548706058,622.0354870605865,638.7019550293348,-16.666467968748293,Gold ETF,commodities
LONG,2025-07-21 13:50:00+00:00,630.1800926757812,628.6798926757813,633.1800926757812,630.1799926757812,628.6799926757812,1.5,15,2025-07-21 19:45:00+00:00,628.6798926757813,STOP_LOSS,-22.502999999999247,SPY,355.0,9952.603923339871,-47.39607666012989,261.587515625004,-308.9835922851339,S&P 500 ETF,stocks
SHORT,2025-07-21 13:55:00+00:00,329.3998938964844,338.0001,312.19988168945315,338.0,329.3999938964844,8.600006103515625,13,2025-07-21 20:45:00+00:00,312.19988168945315,TAKE_PROFIT,223.60015869140625,TSLA,410.0,11973.346005224628,1973.3460052246296,1973.3460052246296,0.0,Tesla,stocks
LONG,2025-07-21 14:00:00+00:00,565.1600731445312,562.0899268554688,571.2999657226562,565.1599731445312,562.0900268554688,3.0699462890625,17,2025-07-21 21:10:00+00:00,562.0899268554688,STOP_LOSS,-52.19248691406165,QQQ,430.0,9833.68167382813,-166.31832617184136,12.584721093753615,-178.90304726559498,Nasdaq ETF,stocks
LONG,2025-07-21 14:20:00+00:00,312.70999990234367,311.6098853515625,314.90982900390605,312.7098999023437,311.6099853515625,1.0999145507811932,33,2025-07-21 20:45:00+00:00,311.6098853515625,STOP_LOSS,-36.30378017577772,GLD,385.0,10585.731706884802,585.7317068848088,638.7019550293348,-52.97024814452607,Gold ETF,commodities
LONG,2025-07-21 14:25:00+00:00,227.8501061035156,225.6498938964844,232.250130517578,227.8500061035156,225.6499938964844,2.200012207031193,47,2025-07-21 21:15:00+00:00,225.6498938964844,STOP_LOSS,-103.40997373046639,AMZN,410.0,10694.234692553706,694.2346925537051,935.4957032226466,-241.26101066894148,Amazon,stocks
LONG,2025-07-21 14:30:00+00:00,511.510109765625,505.58989633789065,523.3501366210937,511.510009765625,505.5899963378906,5.920013427734375,16,2025-07-21 20:50:00+00:00,523.3501366210937,TAKE_PROFIT,189.4404296875,MSFT,380.0,9936.714432226596,-63.28556777340509,373.2909151367299,-436.576482910135,Microsoft,stocks
LONG,2025-07-21 17:45:00+00:00,189.57010732421875,186.1498938964844,196.41013417968745,189.57000732421875,186.1499938964844,3.4200134277343466,26,2025-07-21 20:45:00+00:00,186.1498938964844,STOP_LOSS,-88.92554912109318,GOOGL,180.0,9115.537149999993,-884.4628500000126,151.0382999511707,-1035.5011499511834,Google,stocks
LONG,2025-07-21 21:00:00+00:00,511.510109765625,505.58989633789065,523.3501366210937,511.510009765625,505.5899963378906,5.920013427734375,16,2025-07-21 21:05:00+00:00,523.3501366210937,TAKE_PROFIT,189.4404296875,MSFT,5.0,10126.154861914096,126.15486191409491,373.2909151367299,-247.13605322263498,Microsoft,stocks
SHORT,2025-07-21 21:15:00+00:00,225.6498938964844,227.8501061035156,221.249869482422,227.8500061035156,225.6499938964844,2.200012207031193,47,2025-07-21 21:20:00+00:00,227.8501061035156,STOP_LOSS,-103.40997373046639,AMZN,5.0,10590.82471882324,590.8247188232388,935.4957032226466,-344.67098439940787,Amazon,stocks
LONG,2025-07-21 21:20:00+00:00,227.8501061035156,225.6498938964844,232.250130517578,227.8500061035156,225.6499938964844,2.200012207031193,46,2025-07-22 20:50:00+00:00,225.6498938964844,STOP_LOSS,-101.20976152343519,AMZN,1410.0,10489.614957299804,489.61495729980356,935.4957032226466,-445.88074592284306,Amazon,stocks
LONG,2025-07-21 23:45:00+00:00,312.70999990234367,311.6098853515625,314.90982900390605,312.7098999023437,311.6099853515625,1.0999145507811932,33,2025-07-22 13:50:00+00:00,314.90982900390605,TAKE_PROFIT,72.59436035155875,GLD,845.0,10658.326067236361,658.3260672363675,658.3260672363675,0.0,Gold ETF,commodities
SHORT,2025-07-22 13:50:00+00:00,561.01991953125,564.3401268554687,554.3799048828125,564.3400268554688,561.02001953125,3.32000732421875,17,2025-07-22 21:05:00+00:00,554.3799048828125,TAKE_PROFIT,112.8802490234375,QQQ,435.0,9946.561922851568,-53.43807714840386,12.584721093753615,-66.02279824215748,Nasdaq ETF,stocks
SHORT,2025-07-22 13:50:00+00:00,326.8998938964844,330.4701012207031,319.7598792480469,330.4700012207031,326.8999938964844,3.57000732421875,33,2025-07-22 14:35:00+00:00,330.4701012207031,STOP_LOSS,-117.8168416992171,TSLA,45.0,11855.52916352541,1855.5291635254125,1973.3460052246296,-117.8168416992171,Tesla,stocks
SHORT,2025-07-22 13:50:00+00:00,188.1299048828125,191.53009877929688,181.32991708984375,191.52999877929688,188.1300048828125,3.399993896484375,26,2025-07-22 18:50:00+00:00,191.53009877929688,STOP_LOSS,-88.40504130859392,GOOGL,300.0,9027.1321086914,-972.8678913086065,151.0382999511707,-1123.9061912597772,Google,stocks
SHORT,2025-07-22 13:50:00+00:00,508.79988779296883,511.2001122070313,503.99983896484383,511.2000122070313,508.7999877929688,2.4000244140625,19,2025-07-22 20:45:00+00:00,511.2001122070313,STOP_LOSS,-45.604263867186546,MSFT,415.0,10080.55059804691,80.55059804690836,373.2909151367299,-292.74031708982153,Microsoft,stocks
SHORT,2025-07-22 13:50:00+00:00,627.969870703125,629.1901024414062,625.5298072265625,629.1900024414062,627.969970703125,1.22003173828125,15,2025-07-22 17:25:00+00:00,629.1901024414062,STOP_LOSS,-18.303476074217997,SPY,215.0,9934.300447265654,-65.69955273434789,261.587515625004,-327.2870683593519,S&P 500 ETF,stocks
SHORT,2025-07-22 13:55:00+00:00,314.32988657226565,314.990090234375,313.0098792480469,314.989990234375,314.3299865722656,0.660003662109375,33,2025-07-22 14:20:00+00:00,314.990090234375,STOP_LOSS,-21.78672084960772,GLD,25.0,10636.539346386753,636.5393463867598,658.3260672363675,-21.78672084960772,Gold ETF,commodities
LONG,2025-07-22 14:25:00+00:00,314.990090234375,314.32988657226565,316.3100975585937,314.989990234375,314.3299865722656,0.660003662109375,33,2025-07-22 21:50:00+00:00,316.3100975585937,TAKE_PROFIT,43.56024169921875,GLD,445.0,10680.099588085972,680.0995880859786,680.0995880859786,0.0,Gold ETF,commodities
LONG,2025-07-22 15:40:00+00:00,330.4701012207031,326.8998938964844,337.6101158691406,330.4700012207031,326.8999938964844,3.57000732421875,33,2025-07-22 20:45:00+00:00,337.6101158691406,TAKE_PROFIT,235.6204833984375,TSLA,305.0,12091.149646923848,2091.14964692385,2091.14964692385,0.0,Tesla,stocks
LONG,2025-07-22 17:20:00+00:00,214.03009877929688,212.2300025390625,217.62989125976563,214.02999877929688,212.2301025390625,1.799896240234375,39,2025-07-22 20:50:00+00:00,212.2300025390625,STOP_LOSS,-70.20375336914088,AAPL,210.0,8326.07691318357,-1673.9230868164314,-20.014034082038933,-1653.9090527343924,Apple,stocks
LONG,2025-07-22 18:35:00+00:00,629.1901024414062,627.969870703125,631.6301659179687,629.1900024414062,627.969970703125,1.22003173828125,15,2025-07-22 20:40:00+00:00,627.969870703125,STOP_LOSS,-18.303476074217997,SPY,125.0,9915.996971191436,-84.00302880856589,261.587515625004,-345.5905444335699,S&P 500 ETF,stocks
LONG,2025-07-22 18:50:00+00:00,191.53009877929688,188.1299048828125,198.33008657226563,191.52999877929688,188.1300048828125,3.399993896484375,26,2025-07-22 20:50:00+00:00,188.1299048828125,STOP_LOSS,-88.40504130859392,GOOGL,120.0,8938.727067382806,-1061.2729326172005,151.0382999511707,-1212.3112325683712,Google,stocks
LONG,2025-07-22 22:00:00+00:00,629.1901024414062,627.969870703125,631.6301659179687,629.1900024414062,627.969970703125,1.22003173828125,15,2025-07-23 15:50:00+00:00,631.6301659179687,TAKE_PROFIT,36.6009521484375,SPY,1070.0,9952.597923339874,-47.40207666012839,261.587515625004,-308.9895922851324,S&P 500 ETF,stocks
LONG,2025-07-22 23:15:00+00:00,191.53009877929688,188.1299048828125,198.33008657226563,191.52999877929688,188.1300048828125,3.399993896484375,26,2025-07-23 20:00:00+00:00,188.1299048828125,STOP_LOSS,-88.40504130859392,GOOGL,1245.0,8850.322026074213,-1149.6779739257945,151.0382999511707,-1300.7162738769653,Google,stocks
SHORT,2025-07-22 23:25:00+00:00,228.2399054931641,229.94010244140625,224.83991159667977,229.94000244140625,228.2400054931641,1.699996948242159,45,2025-07-23 20:50:00+00:00,224.83991159667977,TAKE_PROFIT,152.99972534179432,AMZN,1285.0,10642.614682641599,642.6146826415979,935.4957032226466,-292.8810205810487,Amazon,stocks
SHORT,2025-07-23 13:55:00+00:00,212.6198951171875,215.1001061035156,207.6598731445313,215.1000061035156,212.6199951171875,2.4800109863280966,33,2025-07-23 20:40:00+00:00,215.1001061035156,STOP_LOSS,-81.8469625488274,AAPL,405.0,8244.229950634743,-1755.7700493652587,-20.014034082038933,-1735.7560152832198,Apple,stocks
SHORT,2025-07-23 14:00:00+00:00,559.9599219726563,562.35019765625,555.1797706054688,562.35009765625,559.9600219726562,2.39007568359375,17,2025-07-23 15:50:00+00:00,562.35019765625,STOP_LOSS,-40.6346866210929,QQQ,110.0,9905.927236230475,-94.07276376949676,12.584721093753615,-106.65748486325037,Nasdaq ETF,stocks
LONG,2025-07-23 14:00:00+00:00,314.410500390625,313.6599036621094,315.9112938476562,314.410400390625,313.6600036621094,0.750396728515625,33,2025-07-23 15:55:00+00:00,313.6599036621094,STOP_LOSS,-24.76969204101397,GLD,115.0,10655.329896044957,655.3298960449646,680.0995880859786,-24.76969204101397,Gold ETF,commodities
SHORT,2025-07-23 14:00:00+00:00,502.2348853515625,506.75019155273435,493.2046729492188,506.7500915527344,502.2349853515625,4.515106201171875,20,2025-07-23 20:00:00+00:00,506.75019155273435,STOP_LOSS,-90.3061240234365,MSFT,360.0,9990.244474023473,-9.755525976528133,373.2909151367299,-383.046441113258,Microsoft,stocks
LONG,2025-07-23 15:50:00+00:00,562.35019765625,559.9599219726563,567.1303490234375,562.35009765625,559.9600219726562,2.39007568359375,17,2025-07-23 20:50:00+00:00,567.1303490234375,TAKE_PROFIT,81.2625732421875,QQQ,300.0,9987.189809472662,-12.81019052730926,12.584721093753615,-25.394911621062874,Nasdaq ETF,stocks
LONG,2025-07-23 15:50:00+00:00,631.4651268554687,630.1249,634.1451805664062,631.4650268554688,630.125,1.34002685546875,15,2025-07-23 19:55:00+00:00,634.1451805664062,TAKE_PROFIT,40.2008056640625,SPY,245.0,9992.798729003936,-7.201270996065887,261.587515625004,-268.7887866210699,S&P 500 ETF,stocks
LONG,2025-07-23 15:50:00+00:00,334.2301109863281,329.009909765625,344.67011342773435,334.2300109863281,329.010009765625,5.220001220703125,23,2025-07-23 17:10:00+00:00,329.009909765625,STOP_LOSS,-120.06462807617072,TSLA,80.0,11971.085018847678,1971.0850188476793,2091.14964692385,-120.06462807617072,Tesla,stocks
SHORT,2025-07-23 15:55:00+00:00,313.6599036621094,314.410500390625,312.15911020507815,314.410400390625,313.6600036621094,0.750396728515625,33,2025-07-23 16:00:00+00:00,312.15911020507815,TAKE_PROFIT,49.52618408203125,GLD,5.0,10704.856080126989,704.8560801269958,704.8560801269958,0.0,Gold ETF,commodities
SHORT,2025-07-23 20:00:00+00:00,190.06990732421875,192.53009877929688,185.1499244140625,192.52999877929688,190.07000732421875,2.459991455078125,35,2025-07-23 20:05:00+00:00,185.1499244140625,TAKE_PROFIT,172.19940185546875,GOOGL,5.0,9022.521427929682,-977.4785720703258,151.0382999511707,-1128.5168720214965,Google,stocks
LONG,2025-07-23 20:10:00+00:00,334.2301109863281,329.009909765625,344.67011342773435,334.2300109863281,329.010009765625,5.220001220703125,22,2025-07-23 20:25:00+00:00,329.009909765625,STOP_LOSS,-114.84442685546765,TSLA,15.0,11856.24059199221,1856.2405919922116,2091.14964692385,-234.90905493163837,Tesla,stocks
LONG,2025-07-23 20:35:00+00:00,506.75019155273435,502.2348853515625,515.7804039550781,506.7500915527344,502.2349853515625,4.515106201171875,19,2025-07-23 20:45:00+00:00,515.7804039550781,TAKE_PROFIT,171.57403564453125,MSFT,10.0,10161.818509668004,161.81850966800312,373.2909151367299,-211.47240546872678,Microsoft,stocks
LONG,2025-07-23 20:40:00+00:00,192.53009877929688,190.06990732421875,197.45008168945313,192.52999877929688,190.07000732421875,2.459991455078125,36,2025-07-23 20:45:00+00:00,190.06990732421875,STOP_LOSS,-88.56689238281274,GOOGL,5.0,8933.954535546869,-1066.0454644531385,151.0382999511707,-1217.0837644043092,Google,stocks
LONG,2025-07-23 20:55:00+00:00,506.75019155273435,502.2348853515625,515.7804039550781,506.7500915527344,502.2349853515625,4.515106201171875,20,2025-07-24 20:40:00+00:00,502.2348853515625,STOP_LOSS,-90.3061240234365,MSFT,1425.0,10071.512385644568,71.51238564456662,373.2909151367299,-301.7785294921633,Microsoft,stocks
LONG,2025-07-23 20:55:00+00:00,192.53009877929688,190.06990732421875,197.45008168945313,192.52999877929688,190.07000732421875,2.459991455078125,36,2025-07-23 21:05:00+00:00,197.45008168945313,TAKE_PROFIT,177.119384765625,GOOGL,10.0,9111.073920312494,-888.9260796875135,151.0382999511707,-1039.9643796386842,Google,stocks
SHORT,2025-07-23 21:45:00+00:00,329.009909765625,334.2301109863281,318.5699073242188,334.2300109863281,329.010009765625,5.220001220703125,22,2025-07-23 22:25:00+00:00,318.5699073242188,TAKE_PROFIT,229.6800537109375,TSLA,40.0,12085.920645703147,2085.920645703149,2091.14964692385,-5.229001220700866,Tesla,stocks
LONG,2025-07-24 13:55:00+00:00,233.5801018310547,228.63989938964843,243.4601067138672,233.5800018310547,228.63999938964844,4.94000244140625,21,2025-07-24 20:40:00+00:00,228.63989938964843,STOP_LOSS,-103.74425126953139,AMZN,405.0,10538.870431372068,538.8704313720666,935.4957032226466,-396.62527185058,Amazon,stocks
SHORT,2025-07-24 14:10:00+00:00,563.8698951171875,565.7475975585937,560.114890234375,565.7474975585938,563.8699951171875,1.87750244140625,17,2025-07-24 17:10:00+00:00,565.7475975585937,STOP_LOSS,-31.920941503905397,QQQ,180.0,9955.268867968756,-44.731132031214656,12.584721093753615,-57.31585312496827,Nasdaq ETF,stocks
LONG,2025-07-24 14:15:00+00:00,310.510109765625,309.0598975585937,313.4101341796876,310.510009765625,309.0599975585937,1.4500122070313068,34,2025-07-25 13:50:00+00:00,309.0598975585937,STOP_LOSS,-49.307215039062726,GLD,1415.0,10655.548865087925,655.5488650879331,704.8560801269958,-49.307215039062726,Gold ETF,commodities
LONG,2025-07-24 14:45:00+00:00,635.3901146484375,633.989890234375,638.1901634765625,635.3900146484375,633.989990234375,1.4000244140625,15,2025-07-24 20:00:00+00:00,633.989890234375,STOP_LOSS,-21.003366210936747,SPY,315.0,9971.795362793,-28.204637207002634,261.587515625004,-289.79215283200665,S&P 500 ETF,stocks
SHORT,2025-07-24 15:30:00+00:00,193.7499,197.9500969482422,185.34990610351562,197.9499969482422,193.75,4.1999969482421875,21,2025-07-24 20:45:00+00:00,197.9500969482422,STOP_LOSS,-88.20413591308608,GOOGL,315.0,9022.869784399409,-977.1302156005995,151.0382999511707,-1128.1685155517703,Google,stocks
LONG,2025-07-24 17:10:00+00:00,565.7475975585937,563.8698951171875,569.5026024414062,565.7474975585938,563.8699951171875,1.87750244140625,17,2025-07-24 20:50:00+00:00,563.8698951171875,STOP_LOSS,-31.920941503905397,QQQ,220.0,9923.34792646485,-76.65207353512005,12.584721093753615,-89.23679462887367,Nasdaq ETF,stocks
SHORT,2025-07-24 19:55:00+00:00,213.96990122070312,215.69010244140625,210.52989877929687,215.69000244140625,213.97000122070312,1.720001220703125,38,2025-07-24 20:50:00+00:00,210.52989877929687,TAKE_PROFIT,130.7200927734375,AAPL,55.0,8374.95004340818,-1625.0499565918212,-20.014034082038933,-1605.0359225097823,Apple,stocks
SHORT,2025-07-24 21:00:00+00:00,213.96990122070312,215.69010244140625,210.52989877929687,215.69000244140625,213.97000122070312,1.720001220703125,39,2025-07-24 21:15:00+00:00,215.69010244140625,STOP_LOSS,-67.08784760742213,AAPL,15.0,8307.862195800759,-1692.1378041992434,-20.014034082038933,-1672.1237701172045,Apple,stocks
LONG,2025-07-24 22:10:00+00:00,565.7475975585937,563.8698951171875,569.5026024414062,565.7474975585938,563.8699951171875,1.87750244140625,17,2025-07-28 20:40:00+00:00,563.8698951171875,STOP_LOSS,-31.920941503905397,QQQ,5670.0,9891.426984960945,-108.57301503902545,12.584721093753615,-121.15773613277906,Nasdaq ETF,stocks
LONG,2025-07-24 22:15:00+00:00,635.3901146484375,633.989890234375,638.1901634765625,635.3900146484375,633.989990234375,1.4000244140625,15,2025-07-25 20:55:00+00:00,633.989890234375,STOP_LOSS,-21.003366210936747,SPY,1360.0,9950.791996582064,-49.20800341793938,261.587515625004,-310.7955190429434,S&P 500 ETF,stocks
LONG,2025-07-25 13:50:00+00:00,512.4651268554687,510.35909189453133,516.6767967773436,512.4650268554688,510.3591918945313,2.105834960937443,19,2025-07-25 17:45:00+00:00,516.6767967773436,TAKE_PROFIT,80.02172851562284,MSFT,235.0,10151.534114160191,151.53411416018946,373.2909151367299,-221.75680097654043,Microsoft,stocks
LONG,2025-07-25 14:00:00+00:00,312.7501,308.009909765625,322.23008046875,312.75,308.010009765625,4.739990234375,25,2025-07-25 16:10:00+00:00,322.23008046875,TAKE_PROFIT,236.99951171875,TSLA,130.0,12322.920157421897,2322.920157421899,2322.920157421899,0.0,Tesla,stocks
SHORT,2025-07-25 14:15:00+00:00,307.57988657226565,308.31009755859367,306.1198645996095,308.3099975585937,307.5799865722656,0.7300109863280682,34,2025-07-28 13:50:00+00:00,306.1198645996095,TAKE_PROFIT,49.640747070308635,GLD,4295.0,10705.189612158234,705.1896121582417,705.1896121582417,0.0,Gold ETF,commodities
LONG,2025-07-25 14:30:00+00:00,214.8601006103516,213.7999030517578,216.98009572753915,214.8600006103516,213.8000030517578,1.0599975585937784,38,2025-07-25 18:40:00+00:00,213.7999030517578,STOP_LOSS,-40.28750722656383,AAPL,250.0,8267.574688574196,-1732.4253114258072,-20.014034082038933,-1712.4112773437682,Apple,stocks
LONG,2025-07-25 15:55:00+00:00,232.2701042724609,231.2999030517578,234.2101067138671,232.2700042724609,231.3000030517578,0.9700012207030966,45,2025-07-25 20:00:00+00:00,231.2999030517578,STOP_LOSS,-43.659054931639645,AMZN,245.0,10495.21137644043,495.211376440427,935.4957032226466,-440.28432678221964,Amazon,stocks
SHORT,2025-07-25 18:55:00+00:00,213.7999030517578,214.8601006103516,211.67990793457025,214.8600006103516,213.8000030517578,1.0599975585937784,38,2025-07-25 21:30:00+00:00,214.8601006103516,STOP_LOSS,-40.28750722656383,AAPL,155.0,8227.287181347632,-1772.712818652371,-20.014034082038933,-1752.698784570332,Apple,stocks
SHORT,2025-07-25 20:55:00+00:00,510.35909189453133,512.4651268554687,506.14742197265645,512.4650268554688,510.3591918945313,2.105834960937443,19,2025-07-25 21:00:00+00:00,512.4651268554687,STOP_LOSS,-40.014664257810466,MSFT,5.0,10111.51944990238,111.519449902379,373.2909151367299,-261.7714652343509,Microsoft,stocks
SHORT,2025-07-25 20:55:00+00:00,191.25989450683596,194.28009877929688,185.21988596191414,194.27999877929688,191.25999450683597,3.020004272460909,29,2025-07-25 21:00:00+00:00,194.28009877929688,STOP_LOSS,-87.58592390136656,GOOGL,5.0,8935.283860498042,-1064.7161395019662,151.0382999511707,-1215.754439453137,Google,stocks
LONG,2025-07-25 21:05:00+00:00,512.4651268554687,510.35909189453133,516.6767967773436,512.4650268554688,510.3591918945313,2.105834960937443,19,2025-07-25 21:10:00+00:00,510.35909189453133,STOP_LOSS,-40.014664257810466,MSFT,5.0,10071.504785644569,71.50478564456853,373.2909151367299,-301.78612949216136,Microsoft,stocks
