symbol,interval,orb_duration,tp_multiplier,risk_per_trade,avg_return,median_return,avg_profit_factor,total_trades
QQQ,5m,15,2.0,0.01,1.9141856689454289,1.9141856689454289,1.1021831504558608,76
QQQ,5m,15,2.0,0.02,1.9141856689454289,1.9141856689454289,1.1021831504558608,76
SPY,15m,15,0.5,0.01,3.1619369428712343,3.1619369428712343,1.5820970975525948,75
SPY,15m,15,0.5,0.02,3.1619369428712343,3.1619369428712343,1.5820970975525948,75
SPY,15m,15,1.0,0.01,1.4601896015628153,1.4601896015628153,1.1514915734527542,71
SPY,15m,15,1.0,0.02,1.4601896015628153,1.4601896015628153,1.1514915734527542,71
SPY,15m,15,2.0,0.01,3.5238311972659724,3.5238311972659724,1.2835717494124408,67
SPY,15m,15,2.0,0.02,3.5238311972659724,3.5238311972659724,1.2835717494124408,67
SPY,5m,5,0.5,0.01,4.760330808593862,4.760330808593862,3.039624966924822,92
SPY,5m,5,0.5,0.02,4.760330808593862,4.760330808593862,3.039624966924822,92
SPY,5m,5,1.0,0.01,1.448063578125402,1.448063578125402,1.2003101475066833,92
SPY,5m,5,1.0,0.02,1.448063578125402,1.448063578125402,1.2003101475066833,92
SPY,5m,5,2.0,0.01,0.19462956347717408,0.19462956347717408,1.0188443512698577,90
SPY,5m,5,2.0,0.02,0.19462956347717408,0.19462956347717408,1.0188443512698577,90
SPY,5m,15,0.5,0.01,3.7164220292970276,3.7164220292970276,1.7913459041371451,86
SPY,5m,15,0.5,0.02,3.7164220292970276,3.7164220292970276,1.7913459041371451,86
SPY,5m,15,1.0,0.01,1.99213472656289,1.99213472656289,1.2107074663841884,86
SPY,5m,15,1.0,0.02,1.99213472656289,1.99213472656289,1.2107074663841884,86
SPY,5m,15,2.0,0.01,-0.07209958496036051,-0.07209958496036051,0.9944160932063485,81
SPY,5m,15,2.0,0.02,-0.07209958496036051,-0.07209958496036051,0.9944160932063485,81
TSLA,15m,15,0.5,0.01,-3.0479610747068184,-3.0479610747068184,0.863247757945084,63
TSLA,15m,15,0.5,0.02,-5.826947980468448,-5.826947980468448,0.8544157624447763,63
TSLA,15m,15,1.0,0.01,-10.20943707031216,-10.20943707031216,0.7080635060293429,63
TSLA,15m,15,1.0,0.02,-16.210631090331518,-16.210631090331518,0.7382159712629635,63
TSLA,15m,15,2.0,0.01,-14.609049421874662,-14.609049421874662,0.6592389798294811,61
TSLA,15m,15,2.0,0.02,-22.787283199218162,-22.787283199218162,0.6963272378280686,61
TSLA,5m,5,0.5,0.01,13.217848774658378,13.217848774658378,1.832655535791686,71
TSLA,5m,5,0.5,0.02,19.38589741918979,19.38589741918979,1.7656325492199079,71
TSLA,5m,5,1.0,0.01,2.354995018066802,2.354995018066802,1.0695700351949557,71
TSLA,5m,5,1.0,0.02,0.687974816895039,0.687974816895039,1.013303226748912,71
TSLA,5m,5,2.0,0.01,3.855022682617709,3.855022682617709,1.0799925527224206,70
TSLA,5m,5,2.0,0.02,4.978399682129784,4.978399682129784,1.064613553516524,70
TSLA,5m,15,0.5,0.01,6.682442841797111,6.682442841797111,1.3274652266550966,74
TSLA,5m,15,0.5,0.02,9.287357057861609,9.287357057861609,1.2516523101456118,74
TSLA,5m,15,1.0,0.01,1.6929918774417092,1.6929918774417092,1.046892151914767,74
TSLA,5m,15,1.0,0.02,2.9962031948247385,2.9962031948247385,1.0482318457065407,74
TSLA,5m,15,2.0,0.01,-0.5113833378900381,-0.5113833378900381,0.9900448294776893,72
TSLA,5m,15,2.0,0.02,5.994981467286015,5.994981467286015,1.0640860056792156,72
