symbol,name,category,interval,orb_duration,tp_multiplier,risk_per_trade,total_trades,win_rate,profit_factor,return_pct,max_drawdown,total_pnl
SPY,S&P 500 ETF,stocks,5m,15,2.0,0.02,81,0.3333333333333333,0.9944160932063485,-0.07209958496036051,-252.55292499997495,-7.209958496051854
QQQ,Nasdaq ETF,stocks,5m,15,2.0,0.02,76,0.34210526315789475,1.1021831504558608,1.9141856689454289,-472.2185584960753,191.41856689457518
MNQ=F,Micro Nasdaq,futures,5m,15,1.0,0.01,56,0.6785714285714286,1.8201216348700344,14.38496299999959,-380.00140000001556,1438.4962999999589
NQ=F,Nasdaq Futures,futures,5m,15,1.0,0.01,56,0.6785714285714286,2.056557810244875,16.90496299999959,-375.75140000001556,1690.4962999999589
EURUSD=X,EUR/USD,forex,5m,15,1.0,0.01,88,0.7045454545454546,1.9404937095722128,2.7143261616192285,-55.608983303640166,271.4326161619216
GC=F,Gold,commodities,5m,15,1.0,0.01,57,0.6666666666666666,1.638166823889709,3.6459100664060315,-78.90570234376173,364.59100664060315
GLD,Gold ETF,commodities,5m,15,1.0,0.01,75,0.6266666666666667,1.3178171117016342,2.89245283154336,-127.69888749999882,289.24528315434065
AAPL,Apple,stocks,5m,15,1.0,0.01,78,0.358974358974359,0.5708042235784067,-15.561368872070345,-1606.9808894531336,-1556.1368872070416
MSFT,Microsoft,stocks,5m,15,1.0,0.01,82,0.4878048780487805,0.9621258760402455,-0.9197802421870438,-492.6130331054483,-91.97802421870489
GOOGL,Google,stocks,5m,15,1.0,0.01,73,0.3972602739726027,0.6117953082456233,-14.598653885498042,-1704.5934985839826,-1459.8653885498084
AMZN,Amazon,stocks,5m,15,1.0,0.01,73,0.4383561643835616,0.7964343306774546,-6.710447085937594,-1192.9143627685598,-671.0447085937606
TSLA,Tesla,stocks,5m,15,1.0,0.01,74,0.5135135135135135,1.046892151914767,1.6929918774417092,-1398.2397801757654,169.29918774417388
SPY,S&P 500 ETF,stocks,5m,15,1.0,0.01,86,0.5465116279069767,1.2107074663841884,1.99213472656289,-181.80207187499036,199.21347265628037
QQQ,Nasdaq ETF,stocks,5m,15,1.0,0.01,81,0.5802469135802469,1.3078784170435895,4.187953545898527,-180.28495087890178,418.795354589874
MNQ=F,Micro Nasdaq,futures,5m,15,1.0,0.02,56,0.6785714285714286,1.8201216348700344,14.38496299999959,-380.00140000001556,1438.4962999999589
